id,productId,root_name,diseaseId,disease,articles_count,category,calculated_dw,article_number,title,pubmed,PMID,doi,DOI,pmc,PMCID,pubtypes,disease_rates,diseases_rate_all_null,ai_extracted_types,ai_calculated_rate,disease_rate_combination,name,item_name,another_item,processing_status,dynamic_root_causes,labs,createdAt,updatedAt,scientific_name,code,foundation_url,icd_title,ai_pubtypes
2212575,0,glibenclamide,1,type 2 diabetes mellitus,32,ready,0,8,"The effect of pomegranate fresh juice versus pomegranate seed powder on metabolic indices, lipid profile, inflammatory biomarkers, and the histopathology of pancreatic islets of Langerhans in streptozotocin-nicotinamide induced type 2 diabetic Sprague-Dawley rats.",https://pubmed.ncbi.nlm.nih.gov/28288617/,28288617,https://doi.org/10.1186/s12906-017-1667-6,10.1186/s12906-017-1667-6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5348881/,PMC5348881,Journal Article,4,NULL,"Clinical Trial, Comparative Study",4,4,glibenclamide and type 2 diabetes mellitus,NULL,Pomegranate,aqueous suspension,"{""18"":{""name"":""hyperglycemia"",""benefit_exactly"":null,""benefit_descriptive"":""Glibenclamide is a standard antidiabetic drug used to lower blood glucose levels.""}}","[{""type"":""glucose"",""name"":""fasting blood sugar"",""benefit"":null,""short_description"":""Glibenclamide is used to reduce fasting blood sugar levels in diabetic rats."",""quantity"":null}]",2026-06-04 17:06:58.02+02,2026-06-04 21:03:30.941+02,,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Controlled Clinical Trial
2212575,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,10,"The effect of pomegranate fresh juice versus pomegranate seed powder on metabolic indices, lipid profile, inflammatory biomarkers, and the histopathology of pancreatic islets of Langerhans in streptozotocin-nicotinamide induced type 2 diabetic Sprague-Dawley rats.",https://pubmed.ncbi.nlm.nih.gov/28288617/,28288617,https://doi.org/10.1186/s12906-017-1667-6,10.1186/s12906-017-1667-6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5348881/,PMC5348881,Journal Article,4,NULL,"Clinical Trial, Comparative Study",4,4,pomegranate and type 2 diabetes mellitus,NULL,Pomegranate,fresh juice,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""anti-oxidants play potential role for diabetes treatment"",""benefit_descriptive"":""Pomegranate juice may reduce oxidative stress, which is a key factor in diabetes progression.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""anti-inflammatory"",""benefit_descriptive"":""Pomegranate juice has anti-inflammatory properties that may help manage diabetes-related inflammation.""},""18"":{""name"":""hyperglycemia"",""benefit_exactly"":""polyphenols may augment glucose uptake by periphery tissues which would decrease glycaemia"",""benefit_descriptive"":""Pomegranate juice may help lower blood glucose levels by enhancing glucose uptake in peripheral tissues.""}}","[{""type"":""glucose"",""name"":""fasting blood sugar"",""benefit"":""decreased glycaemia"",""short_description"":""Pomegranate juice may reduce fasting blood sugar levels."",""quantity"":null},{""type"":""lipid_panel"",""name"":""lipid profile"",""benefit"":""anti-hyperlipidemic effects"",""short_description"":""Pomegranate juice may improve lipid profile in diabetic rats."",""quantity"":null},{""type"":""c_reactive_protein"",""name"":""inflammatory biomarkers"",""benefit"":""anti-inflammatory"",""short_description"":""Pomegranate juice may reduce inflammatory biomarkers like IL-6, TNF-α, and NF-κB."",""quantity"":null}]",2026-06-04 17:06:58.02+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Controlled Clinical Trial
2212576,0,punicalagin,1,type 2 diabetes mellitus,32,ready,0,4,Effects of pomegranate aril juice and its punicalagin on some key regulators of insulin resistance and oxidative liver injury in streptozotocin-nicotinamide type 2 diabetic rats.,https://pubmed.ncbi.nlm.nih.gov/31006095/,31006095,https://doi.org/10.1007/s11033-019-04813-8,10.1007/s11033-019-04813-8,No PMC available,NULL,Journal Article,4,NULL,"Clinical Trial, Comparative Study",4,4,punicalagin and type 2 diabetes mellitus,Pomegranate,NULL,pure compound,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Although the low dose of PCG induced some modulation in STZ-NA diabetic rats, the high dose of PCG did not show any valuable antidiabetic activity, but induced many side effects."",""benefit_descriptive"":""Low dose of PCG showed some modulation in diabetic rats, but high dose was ineffective and caused side effects.""}}","[{""type"":""glucose"",""name"":""serum glucose"",""benefit"":""PAJ (especially at the high dose) alleviated significantly (P < 0.05-0.001) most signs of type 2 diabetes including body-weight loss, insulin resistance (IR) and hyperglycemia through decreasing serum tumor necrosis factor-α concentration and the expression of hepatic c-Jun N-terminal kinase, and increasing the skeletal muscle weight and the expression of hepatic insulin receptor substrate-1 in STZ-NA diabetic rats."",""short_description"":""PAJ significantly reduced hyperglycemia in diabetic rats."",""quantity"":null},{""type"":""c_reactive_protein"",""name"":""serum tumor necrosis factor-α"",""benefit"":""PAJ (especially at the high dose) alleviated significantly (P < 0.05-0.001) most signs of type 2 diabetes including body-weight loss, insulin resistance (IR) and hyperglycemia through decreasing serum tumor necrosis factor-α concentration and the expression of hepatic c-Jun N-terminal kinase, and increasing the skeletal muscle weight and the expression of hepatic insulin receptor substrate-1 in STZ-NA diabetic rats."",""short_description"":""PAJ significantly decreased serum tumor necrosis factor-α levels."",""quantity"":null},{""type"":""lipid_panel"",""name"":""hepatic lipid peroxidation"",""benefit"":""PAJ decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation and nitric oxide production, and improving the hepatic antioxidant defense system."",""short_description"":""PAJ significantly reduced hepatic lipid peroxidation."",""quantity"":null},{""type"":""lipid_panel"",""name"":""hepatic nitric oxide production"",""benefit"":""PAJ decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation and nitric oxide production, and improving the hepatic antioxidant defense system."",""short_description"":""PAJ significantly reduced hepatic nitric oxide production."",""quantity"":null}]",2026-06-04 16:43:10.654+02,2026-06-04 21:03:30.941+02,Punicalagin,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Clinical Trial
2212576,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,11,Effects of pomegranate aril juice and its punicalagin on some key regulators of insulin resistance and oxidative liver injury in streptozotocin-nicotinamide type 2 diabetic rats.,https://pubmed.ncbi.nlm.nih.gov/31006095/,31006095,https://doi.org/10.1007/s11033-019-04813-8,10.1007/s11033-019-04813-8,No PMC available,NULL,Journal Article,4,NULL,"Clinical Trial, Comparative Study",4,4,pomegranate and type 2 diabetes mellitus,Pomegranate,NULL,aril juice,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""PAJ (especially at the high dose) alleviated significantly (P < 0.05-0.001) most signs of type 2 diabetes including body-weight loss, insulin resistance (IR) and hyperglycemia through decreasing serum tumor necrosis factor-α concentration and the expression of hepatic c-Jun N-terminal kinase, and increasing the skeletal muscle weight and the expression of hepatic insulin receptor substrate-1 in STZ-NA diabetic rats."",""benefit_descriptive"":""PAJ reduced insulin resistance by decreasing TNF-α and c-Jun N-terminal kinase expression while increasing skeletal muscle weight and insulin receptor substrate-1 expression.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""PAJ decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation and nitric oxide production, and improving the hepatic antioxidant defense system."",""benefit_descriptive"":""PAJ reduced oxidative stress by decreasing lipid peroxidation and nitric oxide production while improving antioxidant defenses.""}}","[{""type"":""glucose"",""name"":""serum glucose"",""benefit"":""PAJ (especially at the high dose) alleviated significantly (P < 0.05-0.001) most signs of type 2 diabetes including body-weight loss, insulin resistance (IR) and hyperglycemia"",""short_description"":""PAJ significantly reduced hyperglycemia in diabetic rats."",""quantity"":null},{""type"":""lipid_panel"",""name"":""hepatic lipid peroxidation"",""benefit"":""PAJ decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation"",""short_description"":""PAJ significantly decreased hepatic lipid peroxidation."",""quantity"":null},{""type"":""lipid_panel"",""name"":""hepatic nitric oxide production"",""benefit"":""PAJ decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation and nitric oxide production"",""short_description"":""PAJ significantly decreased hepatic nitric oxide production."",""quantity"":null}]",2026-06-04 16:43:10.654+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Clinical Trial
2212577,0,other vegetables,5,cardiovascular disease,32,ready,0,27,"Higher intakes of nutrients are linked with a lower risk of cardiovascular diseases, type 2 diabetes mellitus, arthritis, and depression among Korean adults.",https://pubmed.ncbi.nlm.nih.gov/35114428/,35114428,https://doi.org/10.1016/j.nutres.2021.11.003,10.1016/j.nutres.2021.11.003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802568/,PMC8802568,Journal Article,3,0,"Observational Study, Comparative Study",3,0,other vegetables and cardiovascular disease,NULL,Pomegranate,dietary intake,"{""24"":{""name"":""nutrient deficiency"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""alt_gpt"",""name"":""dietary intake"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,,,http://id.who.int/icd/entity/2079332103,Circulatory system,Observational Study
2212577,471,vitamin d,5,cardiovascular disease,1,ready,0,1,"Higher intakes of nutrients are linked with a lower risk of cardiovascular diseases, type 2 diabetes mellitus, arthritis, and depression among Korean adults.",https://pubmed.ncbi.nlm.nih.gov/35114428/,35114428,https://doi.org/10.1016/j.nutres.2021.11.003,10.1016/j.nutres.2021.11.003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802568/,PMC8802568,Journal Article,3,0,"Observational Study, Comparative Study",3,0,vitamin d and cardiovascular disease,NULL,Pomegranate,dietary intake,"{""29"":{""name"":""vitamin D deficiency"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""alt_gpt"",""name"":""serum 25-hydroxyvitamin D levels"",""benefit"":null,""short_description"":null,""quantity"":""75 nmol/L or higher indicates vitamin D sufficiency""}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Cholecalciferol,,http://id.who.int/icd/entity/2079332103,Circulatory system,Observational Study
2212577,0,vitamin b1,6,depression,32,ready,0,27,"Higher intakes of nutrients are linked with a lower risk of cardiovascular diseases, type 2 diabetes mellitus, arthritis, and depression among Korean adults.",https://pubmed.ncbi.nlm.nih.gov/35114428/,35114428,https://doi.org/10.1016/j.nutres.2021.11.003,10.1016/j.nutres.2021.11.003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802568/,PMC8802568,Journal Article,3,0,"Observational Study, Comparative Study",3,3,vitamin b1 and depression,NULL,Pomegranate,dietary intake,"{""26"":{""name"":""nutrient deficiency"",""benefit_exactly"":""Our recent study also showed thiamine intake was associated with lower risks of NCDs (e.g., hypertension, myocardial infarction or angina, T2DM, depression, dyslipidemia)."",""benefit_descriptive"":""Higher thiamine intake is associated with reduced risk of depression.""}}","[{""type"":""alt_gpt"",""name"":""serum thiamine levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Thiamine,KD30,http://id.who.int/icd/entity/2077227161,Birth depression,Observational Study
2212577,0,vitamin b1,7,dyslipidemia,32,ready,0,27,"Higher intakes of nutrients are linked with a lower risk of cardiovascular diseases, type 2 diabetes mellitus, arthritis, and depression among Korean adults.",https://pubmed.ncbi.nlm.nih.gov/35114428/,35114428,https://doi.org/10.1016/j.nutres.2021.11.003,10.1016/j.nutres.2021.11.003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802568/,PMC8802568,Journal Article,3,0,"Observational Study, Comparative Study",3,3,vitamin b1 and dyslipidemia,NULL,Pomegranate,dietary intake,"{""27"":{""name"":""nutrient deficiency"",""benefit_exactly"":""Our recent study also showed thiamine intake was associated with lower risks of NCDs (e.g., hypertension, myocardial infarction or angina, T2DM, depression, dyslipidemia)."",""benefit_descriptive"":""Higher thiamine intake is associated with reduced risk of dyslipidemia.""}}","[{""type"":""alt_gpt"",""name"":""lipid panel"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Thiamine,BlockL2-5C8,http://id.who.int/icd/entity/1191191920,Disorders of lipoprotein metabolism or certain specified lipidaemias,Observational Study
2212577,0,n-3 polyunsaturated fatty acids,8,arthritis,32,ready,0,27,"Higher intakes of nutrients are linked with a lower risk of cardiovascular diseases, type 2 diabetes mellitus, arthritis, and depression among Korean adults.",https://pubmed.ncbi.nlm.nih.gov/35114428/,35114428,https://doi.org/10.1016/j.nutres.2021.11.003,10.1016/j.nutres.2021.11.003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802568/,PMC8802568,Journal Article,3,0,"Observational Study, Comparative Study",3,3,n-3 polyunsaturated fatty acids and arthritis,NULL,Pomegranate,dietary intake,"{""28"":{""name"":""inflammation"",""benefit_exactly"":""some studies, for example, have shown that n-3 polyunsaturated fatty acids have beneficial effects on arthritis"",""benefit_descriptive"":""n-3 polyunsaturated fatty acids have beneficial effects on arthritis.""}}","[{""type"":""alt_gpt"",""name"":""C-reactive protein"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Omega-3 fatty acids,1B40.0,http://id.who.int/icd/entity/1097470385,"Rheumatic arthritis, acute or subacute",Observational Study
2212577,0,vitamin b1,1,type 2 diabetes mellitus,32,ready,0,27,"Higher intakes of nutrients are linked with a lower risk of cardiovascular diseases, type 2 diabetes mellitus, arthritis, and depression among Korean adults.",https://pubmed.ncbi.nlm.nih.gov/35114428/,35114428,https://doi.org/10.1016/j.nutres.2021.11.003,10.1016/j.nutres.2021.11.003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802568/,PMC8802568,Journal Article,3,0,"Observational Study, Comparative Study",3,3,vitamin b1 and type 2 diabetes mellitus,NULL,Pomegranate,dietary intake,"{""25"":{""name"":""nutrient deficiency"",""benefit_exactly"":""Our recent study also showed thiamine intake was associated with lower risks of NCDs (e.g., hypertension, myocardial infarction or angina, T2DM, depression, dyslipidemia)."",""benefit_descriptive"":""Higher thiamine intake is associated with reduced risk of type 2 diabetes mellitus.""}}","[{""type"":""alt_gpt"",""name"":""glycated hemoglobin"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Thiamine,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Observational Study
2212577,775,fruits,5,cardiovascular disease,2,ready,16,2,"Higher intakes of nutrients are linked with a lower risk of cardiovascular diseases, type 2 diabetes mellitus, arthritis, and depression among Korean adults.",https://pubmed.ncbi.nlm.nih.gov/35114428/,35114428,https://doi.org/10.1016/j.nutres.2021.11.003,10.1016/j.nutres.2021.11.003,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8802568/,PMC8802568,Journal Article,3,0,"Observational Study, Comparative Study",3,0,fruits and cardiovascular disease,NULL,Pomegranate,dietary intake,"{""24"":{""name"":""nutrient deficiency"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""alt_gpt"",""name"":""dietary intake"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,,,http://id.who.int/icd/entity/2079332103,Circulatory system,Observational Study
2212578,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,2,Cholesterol-lowering effect of concentrated pomegranate juice consumption in type II diabetic patients with hyperlipidemia.,https://pubmed.ncbi.nlm.nih.gov/17048194/,17048194,https://doi.org/10.1024/0300-9831.76.3.147,10.1024/0300-9831.76.3.147,No PMC available,NULL,Journal Article,4,NULL,Clinical Trial,4,4,pomegranate and type 2 diabetes mellitus,NULL,Pomegranate,concentrated juice,"{""9"":{""name"":""hyperlipidemia"",""benefit_exactly"":""significant reductions were seen in total cholesterol (p < 0.006), low-density lipoprotein-cholesterol (LDL-c) (p < 0.006), LDL-c/high-density lipoprotein-cholesterol (HDL-c) (p < 0.001), and total cholesterol/HDL-c (p < 0.001)"",""benefit_descriptive"":""CPJ consumption significantly reduced total cholesterol, LDL-c, and the ratios of LDL-c/HDL-c and total cholesterol/HDL-c in type 2 diabetic patients with hyperlipidemia.""}}","[{""type"":""total_cholesterol"",""name"":""total cholesterol"",""benefit"":""significant reductions were seen in total cholesterol (p < 0.006)"",""short_description"":""Total cholesterol levels significantly decreased after CPJ consumption."",""quantity"":null},{""type"":""ldl_cholesterol"",""name"":""low-density lipoprotein-cholesterol (LDL-c)"",""benefit"":""significant reductions were seen in low-density lipoprotein-cholesterol (LDL-c) (p < 0.006)"",""short_description"":""LDL-c levels significantly decreased after CPJ consumption."",""quantity"":null},{""type"":""hdl_c_direct"",""name"":""high-density lipoprotein-cholesterol (HDL-c)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""triglycerides"",""name"":""serum triacylglycerol"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 18:35:06.682+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Clinical Trial
2212579,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,3,Pomegranate seed oil consumption during a period of high-fat feeding reduces weight gain and reduces type 2 diabetes risk in CD-1 mice.,https://pubmed.ncbi.nlm.nih.gov/19079947/,19079947,https://doi.org/10.1017/S0007114508159001,10.1017/S0007114508159001,No PMC available,NULL,Journal Article,4,NULL,Clinical Trial,4,4,pomegranate and type 2 diabetes mellitus,NULL,Pomegranate seed oil,seed oil,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""POMo intake was associated with an improvement in insulin sensitivity"",""benefit_descriptive"":""Pomegranate seed oil improved insulin sensitivity, potentially reducing type 2 diabetes risk.""}}","[{""type"":""insulin"",""name"":""insulin"",""benefit"":""POMo intake was associated with an improvement in insulin sensitivity"",""short_description"":""Pomegranate seed oil improved insulin levels, indicating better glucose regulation."",""quantity"":null}]",2026-06-04 20:40:52.991+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Clinical Trial
2212579,63,pomegranate,4,obesity,2,ready,24,1,Pomegranate seed oil consumption during a period of high-fat feeding reduces weight gain and reduces type 2 diabetes risk in CD-1 mice.,https://pubmed.ncbi.nlm.nih.gov/19079947/,19079947,https://doi.org/10.1017/S0007114508159001,10.1017/S0007114508159001,No PMC available,NULL,Journal Article,4,NULL,Clinical Trial,4,4,pomegranate and obesity,NULL,Pomegranate seed oil,seed oil,"{""13"":{""name"":""adipose tissue accumulation"",""benefit_exactly"":""POMo only altered body weight accumulation, final body weight, leptin, adiponectin and insulin"",""benefit_descriptive"":""Pomegranate seed oil reduced body weight and improved adipokine levels, suggesting reduced adipose tissue accumulation.""}}","[{""type"":""leptin"",""name"":""leptin"",""benefit"":""HF mice had a greater concentration of leptin and a lower concentration of adiponectin compared to HF + POMo mice"",""short_description"":""Pomegranate seed oil reduced leptin levels, indicating reduced adipose tissue accumulation."",""quantity"":null},{""type"":""adiponectin"",""name"":""adiponectin"",""benefit"":""HF mice had a greater concentration of leptin and a lower concentration of adiponectin compared to HF + POMo mice"",""short_description"":""Pomegranate seed oil increased adiponectin levels, suggesting improved metabolic health."",""quantity"":null}]",2026-06-04 20:40:52.991+02,2026-06-04 21:03:30.941+02,Punica granatum,5B80.0,http://id.who.int/icd/entity/1664144906,Overweight,Clinical Trial
2212590,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,18,The effect of pomegranate (Punica granatum) supplementation on metabolic status in patients with type 2 diabetes: A systematic review and meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/32951728/,32951728,https://doi.org/10.1016/j.ctim.2020.102478,10.1016/j.ctim.2020.102478,No PMC available,NULL,"Journal Article, Meta-Analysis",5,0,NULL,NULL,0,pomegranate and type 2 diabetes mellitus,Pomegranate Aril,NULL,supplementation,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null},""2"":{""name"":""oxidative stress"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""glucose"",""name"":""fasting blood glucose (FBG)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""glycosylated hemoglobin percentage (HbA1c)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin levels"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""c_reactive_protein"",""name"":""high sensitive c-reactive protein (Hs-CRP)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""alt_gpt"",""name"":""total antioxidant capacity (TAC)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""triglycerides"",""name"":""triglycerides (TG)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""total_cholesterol"",""name"":""total cholesterol (TC)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hdl_c_direct"",""name"":""high lipoprotein cholesterol (HDL-C)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""ldl_cholesterol"",""name"":""low lipoprotein cholesterol (LDL-C)"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:44:03.776+02,2026-06-04 16:44:04.517+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Systematic Review
2212591,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,1,The effects of pomegranate consumption on glycemic indices in adults: A systematic review and meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/38194826/,38194826,https://doi.org/10.1016/j.dsx.2024.102940,10.1016/j.dsx.2024.102940,No PMC available,NULL,"Meta-Analysis, Journal Article",5,NULL,NULL,NULL,5,pomegranate and type 2 diabetes mellitus,Pomegranate Aril,NULL,consumption,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""pomegranate consumption significantly reduced fasting insulin (WMD: -1.06 μU/ml; 95%CI: -1.79 to -0.33; p = 0.004) and HOMA-IR (WMD: -0.30; 95%CI: -0.61 to -0.00; p = 0.046)."",""benefit_descriptive"":""Pomegranate consumption improved insulin sensitivity and reduced insulin resistance.""}}","[{""type"":""fasting_plasma_glucose"",""name"":""fasting blood glucose"",""benefit"":""pomegranate consumption significantly reduced FBG (WMD: -2.22 mg/dL; 95% CI: -3.95 to -0.50; p = 0.012)."",""short_description"":""Pomegranate consumption lowered fasting blood glucose levels."",""quantity"":""-2.22 mg/dL""},{""type"":""hba1c"",""name"":""hemoglobin A1c"",""benefit"":""pomegranate consumption significantly reduced HbA1c (WMD: -0.22%; 95% CI: -0.43 to -0.01; p = 0.037)."",""short_description"":""Pomegranate consumption reduced hemoglobin A1c levels."",""quantity"":""-0.22%""}]",2026-06-04 16:44:03.776+02,2026-06-04 16:44:04.517+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Systematic Review
2212592,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,7,Effects of pomegranate juice consumption on blood pressure and lipid profile in patients with type 2 diabetes: A single-blind randomized clinical trial.,https://pubmed.ncbi.nlm.nih.gov/30661697/,30661697,https://doi.org/10.1016/j.clnesp.2018.11.013,10.1016/j.clnesp.2018.11.013,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",4,NULL,NULL,NULL,4,pomegranate and type 2 diabetes mellitus,Pomegranate Aril,NULL,juice,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""alt_gpt"",""name"":""Systolic Blood Pressure (SBP)"",""benefit"":""SBP (13.5 ± 1.5 mmHg vs. 12.3 ± 2.5, P < 0.001) significantly decreased in the intervention group."",""short_description"":""Pomegranate juice significantly reduced systolic blood pressure in the intervention group."",""quantity"":""13.5 ± 1.5 mmHg""},{""type"":""alt_gpt"",""name"":""Diastolic Blood Pressure (DBP)"",""benefit"":""DBP (7.7 ± 1.6 vs. 7.2 ± 1.6 mmHg, P < 0.05) significantly decreased in the intervention group."",""short_description"":""Pomegranate juice significantly reduced diastolic blood pressure in the intervention group."",""quantity"":""7.7 ± 1.6 mmHg""},{""type"":""total_cholesterol"",""name"":""Total Cholesterol (TC)"",""benefit"":""TC decreased significantly compared to pre-trial values within the intervention group."",""short_description"":""Pomegranate juice consumption led to a significant reduction in total cholesterol levels within the intervention group."",""quantity"":null},{""type"":""ldl_cholesterol"",""name"":""Low-Density Lipoprotein Cholesterol (LDL-C)"",""benefit"":""LDL-C decreased significantly compared to pre-trial values within the intervention group."",""short_description"":""Pomegranate juice consumption led to a significant reduction in LDL cholesterol levels within the intervention group."",""quantity"":null}]",2026-06-04 16:44:03.776+02,2026-06-04 16:44:04.517+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Randomized Controlled Trial
2212593,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,4,Efficacy of Pomegranate Seed Powder on Glucose and Lipid Metabolism in Patients with Type 2 Diabetes: A Prospective Randomized Double-Blind Placebo-Controlled Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/33302270/,33302270,https://doi.org/10.1159/000510986,10.1159/000510986,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",4,NULL,NULL,NULL,4,pomegranate and type 2 diabetes mellitus,Pomegranate Aril,NULL,powder,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null},""2"":{""name"":""oxidative stress"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""fasting_plasma_glucose"",""name"":""Fasting Blood Glucose (FBG)"",""benefit"":""The mean differences of FBG were significantly decreased in the PSP group when compared with the placebo group (p value <0.05). Post-intervention values of FBG were significantly lower in patients treated with PSP compared to the placebo group (p value = 0.02)."",""short_description"":""Significant reduction in fasting blood glucose levels after 8 weeks of PSP supplementation."",""quantity"":null},{""type"":""hba1c"",""name"":""Glycated Hemoglobin (HbA1c)"",""benefit"":""Post-intervention values of HbA1c were significantly lower in patients treated with PSP compared to the placebo group (p value = 0.01)."",""short_description"":""Significant reduction in HbA1c levels after 8 weeks of PSP supplementation."",""quantity"":null},{""type"":""total_cholesterol"",""name"":""Total Cholesterol"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""triglycerides"",""name"":""Triglycerides (TG)"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-04 16:44:03.776+02,2026-06-04 16:44:04.517+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Randomized Controlled Trial
